id,label,year,list,link,countries,primary_concepts,secondary_concepts
element_655,Le travail traditionnel de la pierre d’Ahlat,2022,USL,https://ich.unesco.org/fr/USL/le-travail-traditionnel-de-la-pierre-dahlat-00655,Türkiye,Artisan; Pierre à bâtir; Roche; Zone urbaine,Apprentissage (métiers); Changements socioculturels abruptes; Compétences techniques; Connaissances et pratiques concernant la nature et l’univers; Diminution de l'intérêt de la jeunesse; Diminution de la participation; Esthétique; Exode rural; Funérailles; Industrie minière; Montagne; Motif; Outils traditionnels; Restauration; Rémunération insuffisante; Répertoire restreint; Savoir-faire liés à l’artisanat traditionnel; Terres humides intérieures; Utilisation de matériaux modernes; Édifice religieux
element_658,Le langage sifflé,2017,USL,https://ich.unesco.org/fr/USL/le-langage-siffl-00658,Türkiye,Communication non verbale; Langage sifflé; Montagne,Agriculture; Agro-écosystèmes; Apprentissage (métiers); Arrivée de nouvelles technologies; Connaissances et pratiques concernant la nature et l’univers; Diminution de l'intérêt de la jeunesse; Exode rural; Famille; Festival; Inclusion sociale; Médias de communication de masse; Population rurale; Praticiens âgés; Pratiques de sauvegarde; Répertoire restreint; Talent; Technique de communication; Traditions et expressions orales; Transformation économique rapide; Transmission réduite
element_660,Le pèlerinage annuel au mausolée de Sidi ‘Abd el-Qader Ben Mohammed dit « Sidi Cheikh »,2013,RL,https://ich.unesco.org/fr/RL/le-plerinage-annuel-au-mausole-de-sidi-abd-el-qader-ben-mohammed-dit-sidi-cheikh-00660,Algérie,Nomade; Pèlerinage; Soufisme,"Amitié; Artisan; Capital social; Cheval; Confrérie; Danse; Famille; Habitude alimentaire; Jeux équestres; Musique vocale; Paix; Pratiques sociales, rituels et événements festifs; Savoir-faire liés à l’artisanat traditionnel; Traditions et expressions orales; Zone aride"
element_665,"Le rituel et les cérémonies de la Sebeïba dans l'oasis de Djanet, Algérie",2014,RL,https://ich.unesco.org/fr/RL/le-rituel-et-les-crmonies-de-la-sebeba-dans-l-oasis-de-djanet-algrie-00665,Algérie,"Danse; Musique vocale; Pratiques sociales, rituels et événements festifs; Rituels",Agriculture; Armes blanches; Artisan; Chameau/dromadaire; Costumes; Fabrication d'instruments; Inclusion sociale; Instruments de percussion; Nouvel an; Oasis; Poésie; Pratique religieuse; Prix et distinction; Savoir-faire liés à l’artisanat traditionnel; Traditions et expressions orales; Zone aride
element_666,"Xtaxkgakget Makgkaxtlawana : le Centre des arts autochtones et sa contribution à la sauvegarde du patrimoine culturel immatériel du peuple totonaque de Veracruz, Mexique",2012,GSP,https://ich.unesco.org/fr/BSP/xtaxkgakget-makgkaxtlawana-le-centre-des-arts-autochtones-et-sa-contribution-la-sauvegarde-du-patrimoine-culturel-immatriel-du-peuple-totonaque-de-veracruz-mexique-00666,Mexique,Formation à l'artisanat; Pratiques de sauvegarde; Éducation non formelle,Apprentissage (métiers); Art de la céramique; Costumes; Coton; Croyance religieuse; Ethnobotanique; Filage; Foresterie; Habitude alimentaire; Musique instrumentale; Médecine traditionnelle; Narration d'histoires; Organisation culturelle; Peinture; Théâtre; Tissage; Établissement d'enseignement
element_667,"Le sbuâ, pèlerinage annuel à la zawiya Sidi El Hadj Belkacem, Gourara",2015,RL,https://ich.unesco.org/fr/RL/le-sbu-plerinage-annuel-la-zawiya-sidi-el-hadj-belkacem-gourara-00667,Algérie,"Pratiques sociales, rituels et événements festifs; Pèlerinage",Danse; Drapeau; Désert; Islam; Musique vocale; Oasis; Parenté; Poésie; Procession; Préparation des aliments; Rituel agraire; Saint; Savoir-faire liés à l’artisanat traditionnel; Tradition orale; Traditions et expressions orales; Zone aride
element_668,Les rites et les savoir-faire artisanaux associés à la tradition du costume nuptial de Tlemcen,2012,RL,https://ich.unesco.org/fr/RL/les-rites-et-les-savoir-faire-artisanaux-associs-la-tradition-du-costume-nuptial-de-tlemcen-00668,Algérie,Femme; Mariage; Rituels,"Artisanat; Broderie; Chapeaux; Costumes; Danse; Famille; Joaillerie; Maquillage; Musique instrumentale; Peinture corporelle; Pratiques sociales, rituels et événements festifs; Savoir-faire liés à l’artisanat traditionnel; Tissage; Zone urbaine"
element_669,"L’art et le symbolisme traditionnels du kelaghayi, fabrication et port de foulards en soie pour les femmes",2014,RL,https://ich.unesco.org/fr/RL/lart-et-le-symbolisme-traditionnels-du-kelaghayi-fabrication-et-port-de-foulards-en-soie-pour-les-femmes-00669,Azerbaïdjan,Arts textiles; Montagne; Soie; Tissage,"Agro-écosystèmes; Apprentissage (métiers); Artisan; Cire; Connaissances et pratiques concernant la nature et l’univers; Encre; Famille; Impression d'illustrations; Motif; Pratiques sociales, rituels et événements festifs; Savoir-faire liés à l’artisanat traditionnel; Symbole; Teintures naturelles; Vêtement; Zone urbaine"
element_670,Les marches de l’Entre-Sambre-et-Meuse,2012,RL,https://ich.unesco.org/fr/RL/les-marches-de-lentre-sambre-et-meuse-00670,Belgique,"Pratique religieuse; Pratiques sociales, rituels et événements festifs; Procession; Reconstitution historique; Zone urbaine",Agro-écosystèmes; Arme; Costumes; Fabrication d'instruments; Famille; Instrument de musique; Pèlerinage; Saint; Sculpture; Tradition orale
element_671,"La facture et la pratique musicale du tar, instrument à cordes à long manche",2012,RL,https://ich.unesco.org/fr/RL/la-facture-et-la-pratique-musicale-du-tar-instrument-cordes-long-manche-00671,Azerbaïdjan,Arts du spectacle; Fabrication d'instruments; Instruments à cordes pincées; Montagne; Musique instrumentale,"Apprentissage (métiers); Artisan; Bois; Famille; Fête; Herbage, savanne; Nacre; Outils traditionnels; Participation sociale; Savoir-faire liés à l’artisanat traditionnel; Tradition orale; Écosystème non-spécifique; Éducation musicale"
element_673,La pêche aux crevettes à cheval à Oostduinkerke,2013,RL,https://ich.unesco.org/fr/RL/la-pche-aux-crevettes-cheval-oostduinkerke-00673,Belgique,Cheval; Coquillage et crustacé; Pêche en mer; Savoir-faire liés à l’artisanat traditionnel,"Artisan; Arts du spectacle; Char; Compétences techniques; Connaissances et pratiques concernant la nature et l’univers; Costumes; Famille; Festival; Outils traditionnels; Préparation des aliments; Tissage; Traction animale; Zones marines, côtières et insulaires"
element_675,L’artisanat du cuivre de Lahidj,2015,RL,https://ich.unesco.org/fr/RL/lartisanat-du-cuivre-de-lahidj-00675,Azerbaïdjan,Artisanat; Cuivre; Savoir-faire liés à l’artisanat traditionnel; Travail du métal; Zone urbaine,"Apprentissage (métiers); Artisan; Arts décoratifs; Connaissances et pratiques concernant la nature et l’univers; Famille; Fleur; Gravure; Mariage; Meuble; Montagne; Motif; Plante; Pratiques sociales, rituels et événements festifs; Préparation des aliments; Revenu"
element_683,"Le kwagh-hir, représentation théâtrale",2019,RL,https://ich.unesco.org/fr/RL/le-kwagh-hir-reprsentation-thtrale-00683,Nigéria,Costumes; Masque; Théâtre,Agriculture; Agro-écosystèmes; Animal sauvage; Bois (instruments); Cosmologie; Danse; Enseignement des arts dramatiques; Instruments de percussion; Marionnette; Narration d'histoires; Sculpture sur bois; Valeur morale; Éducation pour la prévention du sida
element_693,"L’ala-kiyiz et le chirdak, l’art du tapis traditionnel kirghiz en feutre",2012,USL,https://ich.unesco.org/fr/USL/lala-kiyiz-et-le-chirdak-lart-du-tapis-traditionnel-kirghiz-en-feutre-00693,Kirghizistan,Arts décoratifs; Compétences techniques; Savoir-faire liés à l’artisanat traditionnel; Tapis,"Artisan; Conflits; Connaissances et pratiques concernant la nature et l’univers; Diminution de l'intérêt de la jeunesse; Femme travailleur; Fibre; Filage; Laine; Mariage; Matière première; Montagne; Motif; Nomade; Pastoralisme; Praticiens âgés; Pratique réduite; Pratiques sociales, rituels et événements festifs; Production industrielle; Pénurie de matériaux; Symbole; Teintures naturelles; Tradition orale; Transmission réduite; Utilisation de matériaux modernes; Vie quotidienne"
element_703,La Durga Puja à Calcutta,2021,RL,https://ich.unesco.org/fr/RL/la-durga-puja-calcutta-00703,Inde,Artisanat; Cours d'eau; Savoir-faire liés à l’artisanat traditionnel; Sculpture; Zone urbaine,"Architecture; Arts du spectacle; Arts visuels; Bambou; Commerce; Compétition; Connaissances et pratiques concernant la nature et l’univers; Exposition culturelle; Festival; Hindouisme; Instrument de musique; Peinture; Pratiques sociales, rituels et événements festifs; Rituels; Temple; Traditions et expressions orales"
element_707,"Le fest-noz, rassemblement festif basé sur la pratique collective des danses traditionnelles de Bretagne",2012,RL,https://ich.unesco.org/fr/RL/le-fest-noz-rassemblement-festif-bas-sur-la-pratique-collective-des-danses-traditionnelles-de-bretagne-00707,France,"Danse; Festival; Pratiques sociales, rituels et événements festifs; Zone urbaine","Agro-écosystèmes; Amitié; Apprentissage (métiers); Arts du spectacle; Chorégraphie; Foire; Habitude alimentaire; Inclusion sociale; Instruments à vents; Mariage; Musique instrumentale; Musique vocale; Savoir-faire liés à l’artisanat traditionnel; Traditions et expressions orales; Zones marines, côtières et insulaires"
element_717,"Le nongak, groupes de musique, danse et rituels communautaires de la République de Corée",2014,RL,https://ich.unesco.org/fr/RL/le-nongak-groupes-de-musique-danse-et-rituels-communautaires-de-la-rpublique-de-core-00717,République de Corée,Agro-écosystèmes; Arts du spectacle; Arts du spectacle; Danse; Musique instrumentale,"Acrobatie; Agriculture; Costumes; Drame; Festival; Instrument de musique; Nouvel an; Pratiques sociales, rituels et événements festifs; Rituel de purification; Rituels; Riz; Récolte; Saisons; Zone urbaine"
element_719,Le savoir-faire traditionnel du violon à Crémone,2012,RL,https://ich.unesco.org/fr/RL/le-savoir-faire-traditionnel-du-violon-crmone-00719,Italie,Artisan; Fabrication d'instruments; Instruments à cordes frottées; Savoir-faire liés à l’artisanat traditionnel,"Acoustique; Apprentissage (métiers); Arts du spectacle; Bois; Compétences techniques; Connaissances et pratiques concernant la nature et l’univers; Musicien; Musique instrumentale; Organisation culturelle; Outils traditionnels; Pratiques sociales, rituels et événements festifs; Restauration; Zone urbaine; École professionnelle supérieure"
element_720,La pratique agricole traditionnelle de la culture de la « vite ad alberello » (taille de la vigne en gobelet) de la communauté de Pantelleria,2014,RL,https://ich.unesco.org/fr/RL/la-pratique-agricole-traditionnelle-de-la-culture-de-la-vite-ad-alberello-taille-de-la-vigne-en-gobelet-de-la-communaut-de-pantelleria-00720,Italie,Agriculture; Agro-écosystèmes; Boisson; Connaissances et pratiques concernant la nature et l’univers; Vinification,"Climat; Compétences techniques; Famille; Festival; Fruit; Plante; Pratiques sociales, rituels et événements festifs; Rituels; Sol volcanique; Traditions et expressions orales; Vent; Zones marines, côtières et insulaires"
element_721,Les processions de structures géantes portées sur les épaules,2013,RL,https://ich.unesco.org/fr/RL/les-processions-de-structures-gantes-portes-sur-les-paules-00721,Italie,Pratique religieuse; Procession,"Artisan; Arts du spectacle; Bois; Catholicisme; Costumes; Effigies; Guilde; Manifestation culturelle; Musique instrumentale; Musique vocale; Offrande; Pratiques sociales, rituels et événements festifs; Saint; Savoir-faire liés à l’artisanat traditionnel; Traditions et expressions orales; Travail du bois; Zone urbaine"
element_722,L'art du pizzaiolo napolitain,2017,RL,https://ich.unesco.org/fr/RL/l-art-du-pizzaiolo-napolitain-00722,Italie,Habitude alimentaire; Préparation des aliments; Zone urbaine,"Arts du spectacle; Concours; Céréale; Dairy products; Famille; Farine; Légume; Nutrition; Pratiques sociales, rituels et événements festifs; Savoir-faire liés à l’artisanat traditionnel; Traditions et expressions orales; Zones marines, côtières et insulaires; Éducation non formelle"
element_726,"Schemenlaufen, le carnaval d’Imst, Autriche",2012,RL,https://ich.unesco.org/fr/RL/schemenlaufen-le-carnaval-dimst-autriche-00726,Autriche,"Carnaval; Festival; Masque; Montagne; Pratiques sociales, rituels et événements festifs; Procession",Artisanat; Arts du spectacle; Char; Costumes; Danse; Effigies; Fanfare; Idiophones; Ours; Pratique religieuse; Savoir-faire liés à l’artisanat traditionnel; Sculpture sur bois; Traditions et expressions orales; Zone urbaine
element_729,Le tissage traditionnel du chapeau de paille toquilla équatorien ,2012,RL,https://ich.unesco.org/fr/RL/le-tissage-traditionnel-du-chapeau-de-paille-toquilla-quatorien-00729,Équateur,"Artisanat; Chapeaux; Compétences techniques; Ressources végétales; Zones marines, côtières et insulaires",Agriculture; Agro-écosystèmes; Arbre; Artisan; Capital social; Connaissances et pratiques concernant la nature et l’univers; Costumes; Famille; Fibre; Savoir-faire liés à l’artisanat traditionnel; Tissage
element_733,"L'art du đờn ça tài tử, musique et chants, dans le sud du Viet Nam",2013,RL,https://ich.unesco.org/fr/RL/l-art-du-n-a-ti-t-musique-et-chants-dans-le-sud-du-viet-nam-00733,Viet Nam,Arts du spectacle; Concert; Musique instrumentale; Musique vocale,"Apprentissage (métiers); Art populaire; Artisanat; Cours d'eau; Fabrication d'instruments; Festival; Funérailles; Improvisation; Instrument de musique; Pratiques sociales, rituels et événements festifs; Savoir-faire liés à l’artisanat traditionnel; Tradition orale; Traditions et expressions orales; Vie quotidienne; Écosystème non-spécifique"
element_734,La fête des Quarante saints martyrs à Chtip,2013,RL,https://ich.unesco.org/fr/RL/la-fte-des-quarante-saints-martyrs-chtip-00734,Macédoine du Nord,Eglise orthodoxe orientale; Pèlerinage; Saint,"Art pop; Cours d'eau; Famille; Manifestation culturelle; Musique instrumentale; Objets rituels; Participation des jeunes; Pratiques sociales, rituels et événements festifs; Printemps; Zone urbaine"
element_735,Le culte des rois Hùng à Phú Thọ,2012,RL,https://ich.unesco.org/fr/RL/le-culte-des-rois-hng-ph-th-00735,Viet Nam,"Montagne; Pratiques sociales, rituels et événements festifs; Pèlerinage; Rituels; Vénération des morts",Agro-écosystèmes; Aristocratie; Char; Costumes; Habitude alimentaire; Instrument de musique; Musique instrumentale; Mythologie; Offrande; Reconstitution historique; Riz; Traditions et expressions orales
element_743,L’interprétation de l’épopée arménienne « Les enragés de Sassoun » ou « David de Sassoun »,2012,RL,https://ich.unesco.org/fr/RL/linterprtation-de-lpope-armnienne-les-enrags-de-sassoun-ou-david-de-sassoun-00743,Arménie,Poésie épique; Tradition orale,Barde; Bois (instruments); Costumes; Croyance religieuse; Famille; Festival; Littérature folklorique; Manifestation culturelle; Musique vocale; Narration d'histoires; Traditions et expressions orales; Écosystème non-spécifique
element_744,"Al-Taghrooda, poésie chantée traditionnelle des Bédouins dans les Émirats arabes unis et le Sultanat d’Oman",2012,RL,https://ich.unesco.org/fr/RL/al-taghrooda-posie-chante-traditionnelle-des-bdouins-dans-les-mirats-arabes-unis-et-le-sultanat-doman-00744,"Oman, Émirats arabes unis",Musique vocale; Poésie; Tradition orale; Traditions et expressions orales,"Arts du spectacle; Capital social; Chameau/dromadaire; Chants de travail; Choeur; Famille; Improvisation; Nomade; Pastoralisme; Pratiques sociales, rituels et événements festifs; Proverbe; Règlement de conflit; Zone aride"
element_746,"La klapa, chant à plusieurs voix de Dalmatie, Croatie méridionale",2012,RL,https://ich.unesco.org/fr/RL/la-klapa-chant-plusieurs-voix-de-dalmatie-croatie-mridionale-00746,Croatie,"Chant polyphonique; Homme; Musique vocale; Zones marines, côtières et insulaires","Affectivité; Arts du spectacle; Communauté; Créativité; Enregistrement sur disque; Festival; Humour (littéraire); Pratiques sociales, rituels et événements festifs; Tradition orale; Traditions et expressions orales; Vie quotidienne; Zone urbaine"
element_749,"Le bigwala, musique de trompes en calebasse et danse du royaume du Busoga en Ouganda",2012,USL,https://ich.unesco.org/fr/USL/le-bigwala-musique-de-trompes-en-calebasse-et-danse-du-royaume-du-busoga-en-ouganda-00749,Ouganda,Bois (instruments); Danse; Musique instrumentale,"Agro-écosystèmes; Arts du spectacle; Arts du spectacle; Funérailles; Histoire orale; Instruments de percussion; Manifestation culturelle; Monarchie; Musique vocale; Plante; Praticiens âgés; Pratique réduite; Pratiques sociales, rituels et événements festifs; Ressources financières insuffisantes; Rémunération insuffisante; Savoir-faire liés à l’artisanat traditionnel; Transmission interromptue"
element_753,Le savoir-faire de la poterie en terre cuite dans le district de Kgatleng au Botswana,2012,USL,https://ich.unesco.org/fr/USL/le-savoir-faire-de-la-poterie-en-terre-cuite-dans-le-district-de-kgatleng-au-botswana-00753,Botswana,Compétences techniques; Poterie; Savoir-faire liés à l’artisanat traditionnel,"Argile; Artisan; Arts décoratifs; Bois; Connaissances et pratiques concernant la nature et l’univers; Croyance religieuse; Diminution de l'intérêt de la jeunesse; Eau; Famille; Femme travailleur; Fermentation; Feu; Four à céramique; Herbage, savanne; Intolérance; Motif; Médecine traditionnelle; Peinture; Perte de signification; Praticiens âgés; Pratique réduite; Pratiques sociales, rituels et événements festifs; Production industrielle; Préparation des aliments; Pénurie de matériaux; Rémunération insuffisante; Traditions et expressions orales; Transmission réduite; Vénération des morts"
element_839,"Le chant bouddhique du Ladakh : récitation de textes sacrés bouddhiques dans la région transhimalayenne du Ladakh, Jammu-et-Cachemire, Inde",2012,RL,https://ich.unesco.org/fr/RL/le-chant-bouddhique-du-ladakh-rcitation-de-textes-sacrs-bouddhiques-dans-la-rgion-transhimalayenne-du-ladakh-jammu-et-cachemire-inde-00839,Inde,"Bouddhisme; Musique vocale; Pratique religieuse; Pratiques sociales, rituels et événements festifs",Arts du spectacle; Chorégraphie; Clergé; Costumes; Danse; Idiophones; Instruments de percussion; Instruments à vents; Montagne; Musique religieuse; Rituels; Traditions et expressions orales; Édifice religieux
element_843,"Le sankirtana, chants rituels, tambours et danses du Manipur",2013,RL,https://ich.unesco.org/fr/RL/le-sankirtana-chants-rituels-tambours-et-danses-du-manipur-00843,Inde,"Danse; Musique vocale; Pratiques sociales, rituels et événements festifs; Rituels",Acrobatie; Agro-écosystèmes; Arts du spectacle; Cycle de vie; Festival; Feu; Hindouisme; Instrument de musique; Musique religieuse; Mythologie; Narration d'histoires; Procession; Riz
element_845,"La fabrication artisanale traditionnelle d’ustensiles en laiton et en cuivre des Thatheras de Jandiala Guru, Penjab, Inde",2014,RL,https://ich.unesco.org/fr/RL/la-fabrication-artisanale-traditionnelle-dustensiles-en-laiton-et-en-cuivre-des-thatheras-de-jandiala-guru-penjab-inde-00845,Inde,Compétences techniques; Cuivre; Savoir-faire liés à l’artisanat traditionnel; Travail du métal,"Artisan; Artisanat; Caste; Condition sociale; Conditions économiques; Famille; Meuble; Pratique religieuse; Pratiques sociales, rituels et événements festifs; Ressources végétales; Teintures naturelles; Traditions et expressions orales; Zone urbaine"
element_846,La fête des patios de Cordoue,2012,RL,https://ich.unesco.org/fr/RL/la-fte-des-patios-de-cordoue-00846,Espagne,"Festival; Fleur; Horticulture; Plante; Pratiques sociales, rituels et événements festifs",Amitié; Architecture; Architecture paysagère; Arts du spectacle; Connaissances et pratiques concernant la nature et l’univers; Danse; Espace urbain; Habitude alimentaire; Maison; Musique instrumentale; Musique vocale; Savoir-faire liés à l’artisanat traditionnel; Traditions et expressions orales; Zone urbaine
element_849,"Les pratiques et expressions culturelles liées au balafon des communautés Sénoufo du Mali, du Burkina Faso et de Côte d’Ivoire",2012,RL,https://ich.unesco.org/fr/RL/les-pratiques-et-expressions-culturelles-lies-au-balafon-des-communauts-snoufo-du-mali-du-burkina-faso-et-de-cte-divoire-00849,"Burkina Faso, Côte d'Ivoire, Mali",Fabrication d'instruments; Instruments de percussion; Musique instrumentale,"Animisme; Apprentissage (métiers); Arts du spectacle; Bambou; Bois; Chants de travail; Connaissances et pratiques concernant la nature et l’univers; Festival; Herbage, savanne; Idiophones; Musique religieuse; Pratiques sociales, rituels et événements festifs; Rite d'initiation; Savoir-faire liés à l’artisanat traditionnel; Traditions et expressions orales; Vénération des morts"
element_850,"Al ‘azi, élégie, marche processionnelle et poésie",2012,RL,https://ich.unesco.org/fr/RL/al-azi-lgie-marche-processionnelle-et-posie-00850,Oman,Musique vocale; Poésie; Traditions et expressions orales,"Armes blanches; Arts du spectacle; Chameau/dromadaire; Concours; Improvisation; Mémorisation; Pratiques sociales, rituels et événements festifs; Procession; Règlement de conflit; Zone aride"
element_853,"Le zhusuan chinois, connaissances et pratiques du calcul mathématique au boulier",2013,RL,https://ich.unesco.org/fr/RL/le-zhusuan-chinois-connaissances-et-pratiques-du-calcul-mathmatique-au-boulier-00853,Chine,Connaissances et pratiques concernant la nature et l’univers; Mathématiques; Outils traditionnels,Algorithme; Arithmétique; Bambou; Calendrier; Compétences techniques; Concours; Développement mental; Mémorisation; Ordinateur; Poésie; Tradition orale; Écosystème non-spécifique
element_858,La fête de commémoration de la découverte de la Véritable Sainte-Croix du Christ,2013,RL,https://ich.unesco.org/fr/RL/la-fte-de-commmoration-de-la-dcouverte-de-la-vritable-sainte-croix-du-christ-00858,Éthiopie,Eglise orthodoxe orientale; Festival; Pratique religieuse; Procession,"Clergé; Costumes; Famille; Feu; Inclusion sociale; Instruments de percussion; Musique vocale; Nouvel an; Pratiques sociales, rituels et événements festifs; Reconstitution historique; Règlement de conflit; Écosystème non-spécifique"
element_859,La fête des Fallas valenciennes,2016,RL,https://ich.unesco.org/fr/RL/la-fte-des-fallas-valenciennes-00859,Espagne,"Festival; Feu; Pratiques sociales, rituels et événements festifs; Printemps",Artisan; Arts du spectacle; Bois; Char; Costumes; Effigies; Musique instrumentale; Procession; Pyrotechnie; Satire; Savoir-faire liés à l’artisanat traditionnel; Traditions et expressions orales; Zone urbaine
element_860,Les chevaux du vin,2020,RL,https://ich.unesco.org/fr/RL/les-chevaux-du-vin-00860,Espagne,Cheval; Compétition sportive; Festival; Jeux équestres; Zone urbaine,"Agro-écosystèmes; Arts textiles; Boisson alcoolisée; Broderie; Confrérie; Connaissances et pratiques concernant la nature et l’univers; Costumes; Or; Pratique religieuse; Pratiques sociales, rituels et événements festifs; Savoir-faire liés à l’artisanat traditionnel; Soie; Vinification; Zootechnie"
element_863,La cérémonie de la Nan Pa’ch,2013,USL,https://ich.unesco.org/fr/USL/la-crmonie-de-la-nan-pach-00863,Guatemala,Maïs; Montagne; Procession; Rituel agraire; Rituels,"Agriculteur; Agro-écosystèmes; Arts textiles; Changements socioculturels abruptes; Conflits; Connaissances et pratiques concernant la nature et l’univers; Cosmologie; Céréale; Danse; Diminution de l'intérêt de la jeunesse; Diminution de la participation; Développement urbain; Encens; Famille; Fleur; Idiophones; Instruments de percussion; Intolérance; Marraine; Objets rituels; Offrande; Perte d'espaces culturels; Perte de la langue ancestrale; Praticiens âgés; Pratique religieuse; Pratique réduite; Pratiques sociales, rituels et événements festifs; Préparation des aliments; Ressources financières insuffisantes; Récolte; Sensibilisation à l'environnement; Syncrétisme religieux; Tradition orale; Traditions et expressions orales; Transformation économique rapide; Transmission réduite"
element_865,"Le colindat de groupe d’hommes, rituel de Noël",2013,RL,https://ich.unesco.org/fr/RL/le-colindat-de-groupe-dhommes-rituel-de-nol-00865,"Roumanie, République de Moldova",Choeur; Pratique religieuse,"Agro-écosystèmes; Aliment; Chorégraphie; Christianisme; Costumes; Célibataire; Danse; Hiver; Instrument de musique; Poésie épique; Pratiques sociales, rituels et événements festifs; Rituel de prospérité"
element_869,"Le washoku, traditions culinaires des Japonais, en particulier pour fêter le Nouvel An",2013,RL,https://ich.unesco.org/fr/RL/le-washoku-traditions-culinaires-des-japonais-en-particulier-pour-fter-le-nouvel-an-00869,Japon,Habitude alimentaire; Préparation des aliments,"Arts décoratifs; Capital social; Connaissances et pratiques concernant la nature et l’univers; Famille; Légume; Nouvel an; Poisson; Pratiques sociales, rituels et événements festifs; Riz; Saisons; Savoir-faire liés à l’artisanat traditionnel; Sensibilisation à l'environnement; Shintoïsme; Traditions et expressions orales; Écosystème non-spécifique"
element_870,La méthode géorgienne de vinification à l’ancienne dans des kvevris traditionnels,2013,RL,https://ich.unesco.org/fr/RL/la-mthode-gorgienne-de-vinification-lancienne-dans-des-kvevris-traditionnels-00870,Géorgie,Boisson alcoolisée; Poterie; Préparation des aliments; Vinification,"Agro-écosystèmes; Argile; Cire; Compétences techniques; Connaissances et pratiques concernant la nature et l’univers; Musique vocale; Outils traditionnels; Pratique laïque; Pratique religieuse; Pratiques sociales, rituels et événements festifs; Préhistoire; Récolte; Savoir-faire liés à l’artisanat traditionnel"
element_871,Les pratiques traditionnelles mongoles de vénération de sites sacrés,2017,USL,https://ich.unesco.org/fr/USL/les-pratiques-traditionnelles-mongoles-de-vnration-de-sites-sacrs-00871,Mongolie,"Connaissances et pratiques concernant la nature et l’univers; Herbage, savanne; Pratique religieuse; Site sacré","Bouddhisme; Chamanisme; Cheval; Connaissance spirituelle; Danse; Développement urbain; Espace culturel; Exode rural; Habitude alimentaire; Inclusion sociale; Jeux équestres; Lac; Lutte; Montagne; Musique instrumentale; Musique vocale; Nomade; Offrande; Pastoralisme; Perte d'espaces culturels; Plante; Politiques répressives; Pratiques sociales, rituels et événements festifs; Rituels; Répertoire restreint; Sensibilisation à l'environnement; Taïga; Terres humides intérieures; Tir à l'arc; Transformation économique rapide"
element_872,L’artisanat traditionnel du ger mongol et les coutumes associées,2013,RL,https://ich.unesco.org/fr/RL/lartisanat-traditionnel-du-ger-mongol-et-les-coutumes-associes-00872,Mongolie,Architecture; Compétences techniques; Maison mobile,"Artisan; Arts textiles; Cuir; Herbage, savanne; Laine; Meuble; Motif; Nomade; Pastoralisme; Peinture; Pratiques sociales, rituels et événements festifs; Savoir-faire liés à l’artisanat traditionnel; Sculpture sur bois; Steppe"
element_873,La calligraphie mongole,2013,USL,https://ich.unesco.org/fr/USL/la-calligraphie-mongole-00873,Mongolie,Calligraphie; Système d'écriture,"Affectivité; Apprentissage (métiers); Correspondance; Couleurs; Diminution de l'intérêt de la jeunesse; Encre; Formation laborieuse; Herbage, savanne; Numismatique; Organisation culturelle; Perte de signification; Politiques répressives; Praticiens âgés; Pratiques sociales, rituels et événements festifs; Rémunération insuffisante; Sauvegarde des biens culturels; Savoir-faire liés à l’artisanat traditionnel; Services postaux; Talent; Transformation économique rapide; Transmission réduite; Écriture manuscrite"
element_876,"Manas, Semetey, Seitek : trilogie épique kirghize",2013,RL,https://ich.unesco.org/fr/RL/manas-semetey-seitek-trilogie-pique-kirghize-00876,Kirghizistan,Barde; Narration d'histoires; Poésie épique,Arts du spectacle; Connaissances et pratiques concernant la nature et l’univers; Croyance religieuse; Divination; Histoire orale; Improvisation; Montagne; Multiculturalisme; Nomade; Proverbe; Traditions et expressions orales; Transe; Tribu; Valeur morale
element_877,La musique de Terchová ,2013,RL,https://ich.unesco.org/fr/RL/la-musique-de-terchov-00877,Slovaquie,Concert; Montagne; Musique instrumentale; Musique vocale,"Agro-écosystèmes; Arts du spectacle; Costumes; Danse; Fabrication d'instruments; Festival; Instruments à cordes frottées; Instruments à vents; Manifestation culturelle; Pastoralisme; Pratiques sociales, rituels et événements festifs; Savoir-faire liés à l’artisanat traditionnel; Tradition orale; Traditions et expressions orales"
element_878,"Le xooy, une cérémonie divinatoire chez les Serer du Sénégal",2013,RL,https://ich.unesco.org/fr/RL/le-xooy-une-crmonie-divinatoire-chez-les-serer-du-sngal-00878,Sénégal,"Divination; Herbage, savanne; Instruments de percussion; Rituels","Animisme; Clergé; Connaissances et pratiques concernant la nature et l’univers; Costumes; Désertification; Ethnobotanique; Pratique religieuse; Pratiques sociales, rituels et événements festifs; Rituel de purification; Saison des pluies; Sensibilisation à l'environnement; Traditions et expressions orales; Vénération des morts; Zone aride"
element_879,L'art traditionnel du tissage jamdani,2013,RL,https://ich.unesco.org/fr/RL/l-art-traditionnel-du-tissage-jamdani-00879,Bangladesh,Arts textiles; Coton; Tissage; Zone urbaine,Agro-écosystèmes; Apprentissage (métiers); Artisan; Costumes; Famille; Filage; Motif; Mémorisation; Plante; Savoir-faire liés à l’artisanat traditionnel; Technologie de la teinture; Vêtement
